Mercado de Lisboa,10,7.845000
Kingsburg (Second Edition),69,7.844928
The Coming Storm: Quadrigame of the Fourth Coalition October 1806 - June 1807,44,7.844545
"Silent Victory: U.S. Submarines in the Pacific, 1941-45",64,7.844531
Why I Otter,5,7.844000
Age of Steam Expansion #2: Western United States and Germany,65,7.843077
Era of Kingdoms,50,7.843000
European Theater of Operations,7,7.842857
Conflict of Heroes: Awakening the Bear! – Operation Barbarossa 1941 (Second Edition),67,7.842836
Heroscape Expansion Set: Raknar's Vision,66,7.842424
KeyForge: Age of Ascension,57,7.842105
Tintas,43,7.841860
Blood on the Clocktower,77,7.840779
Agricola,104,7.840385
Battle Line,83,7.840361
VolgaFront: East of EastFront 1942-43,28,7.839286
Space Hulk,82,7.839024
Ambush!: Move Out!,48,7.837500
"Age of Steam Expansion: Mexico, Spain/Portugal",27,7.837037
Barbarossa: Crimea,32,7.835938
Warmachine Prime Mk II,79,7.835443
Tigris & Euphrates,80,7.833750
Wizards' Towers,6,7.833333
Bicycle Official Rules of Card Games,3,7.833333
Hexcalibur,3,7.833333
Blazing Jets,3,7.833333
Amateurs to Arms!,75,7.833333
Hochkirch: 14 Octobre 1758,3,7.833333
Lost Battles:  Reconstructing the Great Clashes of the Ancient World,18,7.833333
Stak Bots: Yellow Expansion,3,7.833333
Chronopia: War in the Eternal Realm,12,7.833333
Similarius,3,7.833333
Build or BOOM,6,7.833333
"Battles with the Gringos, Mexico 1846-62",12,7.833333
The Rules According to Ral,3,7.833333
4th Street Pro Football,12,7.833333
Legendary: A James Bond Deck Building Game,39,7.833333
Grund,6,7.833333
Nightfall: Eastern Skies,12,7.833333
Programmed Wargames Scenarios,6,7.833333
Victoriana,15,7.833333
Fronte Russo: A Panzer Grenadier Expansion Book,18,7.833333
Battle for the Bayous: The New Orleans Campaign,3,7.833333
Evil Stevie's Pirate Game,6,7.833333
Wellington's War: The Peninsular Campaign 1809-1814,6,7.833333
Wilderness War,76,7.832237
"Fallschirmjaeger: The Airborne Assault on Fortress Holland May 10 to 14, 1940",64,7.831250
Trickerion: Legends of Illusion,75,7.830133
Normandy '44,54,7.829628
Hanamikoji,78,7.829359
"Supply Lines of the American Revolution: The Northern Theater, 1775-1777",45,7.828889
Shadows of Brimstone: Forbidden Fortress,35,7.828571
51st State: Master Set,68,7.828382
Mint Tin Mini Apocalypse,73,7.828356
Fallen,59,7.827966
Get Adler! Deduction Card Game,38,7.827632
Fire Tower,74,7.827027
18GB: The Railways of Great Britain,12,7.826667
The Reckoners,71,7.826338
Kemet,82,7.826220
Commands & Colors: Ancients,85,7.825882
Dice Throne: Season One,74,7.825811
The Barbarossa Campaign,63,7.825397
Santorini Godly Expansions #1 #2 #3,8,7.825000
Hotel,4,7.825000
Up Front,74,7.825000
Circadians: First Light,51,7.824118
Dungeon Alliance,62,7.823387
Codenames: Duet,76,7.822632
Blocks in the East,59,7.822034
Roads to Gettysburg,62,7.820968
Ukraine '43,55,7.820909
Syracuse (415/413 av. J.-C.),24,7.820833
Decktet,44,7.820455
Star Fleet Battles: Module S2 – Scenario Book #2,5,7.820000
Where There Is Discord: War in the South Atlantic,71,7.819014
The Great Wall,11,7.818182
Kitty Cataclysm,15,7.816667
Baseball Highlights: 2045,75,7.814933
Bushido,58,7.814655
Social Train,7,7.814286
Heroscape Expansion Set: Thaelenk Tundra,61,7.813934
Tide of Iron:  Days of the Fox,51,7.813725
Kursk: South Flank – A Pazner Grenadier Game,15,7.813333
Battles for the Ardennes,58,7.812931
Le Havre,83,7.812530
Pentaurus: Duel,8,7.812500
Legends of Araby,8,7.812500
"Across The Narva: The Soviet Assault on Estonia, February 1944",16,7.812500
First Blood: The 1st and 2nd Battles of Manassas July 1861 and August 1862,8,7.812500
Migration: A Story of Generations,16,7.812500
Bluffer,8,7.812500
Star Saga,49,7.811224
Heart of Oak: Naval Miniatures Rules for the Age of Fighting Sail,20,7.810000
Epic PVP: Magic,5,7.810000
Mysthea,51,7.809804
Victory in Vietnam,21,7.809524
Kings of War,55,7.809091
Ascension: Gift of the Elements,46,7.808696
Raiders of the North Sea,76,7.808553
Darkest December: Battle of the Bulge 1944,25,7.808000
Manaforge,19,7.807903
Zoocracy,13,7.807692
"The Kaiser's War: World War I, 1918-19",13,7.807692
For the People,64,7.807031
DVONN,78,7.806667
Orchard: A 9 card solitaire game,55,7.806364
Claustrophobia,82,7.805488
Six Making,54,7.805185
Next War: Korea,41,7.804878
The Guns of Gettysburg,68,7.804412
Black Rose Wars,60,7.804167
The Killing Ground,49,7.804082
1813: Napoleon's Nemesis,13,7.803846
Against All Odds,27,7.803704
Volfyirion,57,7.803509
1754: Conquest – The French and Indian War,66,7.803030
Tank Duel: Enemy in the Crosshairs,70,7.802857
Wreck Raiders,70,7.802286
Homebrewers,20,7.802000
Council of Blackthorn,76,7.800987
Sign of the Pagan,13,7.800000
Last Stand,5,7.800000
Space Alert,81,7.800000
Dieppe,5,7.800000
Legends of the Ancient World: Little Black Book,5,7.800000
Fran Tarkenton's Pro Football,5,7.800000
Envyra,16,7.800000
Roman Glory,5,7.800000
Poorman's Trivia,5,7.800000
Hexes: Hexagonal Chess,4,7.800000
Wicked Apples,10,7.800000
Puppet Wars,10,7.800000
Arkham Noir: Collector Case #2 – The King in Yellow,10,7.800000
Hex Strategy: Making the Right Connections,5,7.800000
Queen of the Hill,16,7.800000
"Charlie Company: Infantry Combat in Vietnam, 1965-1972",5,7.800000
Breaking into Valhalla,1,7.800000
Star Fleet Battles: Module C2 – New Worlds 2,12,7.800000
Formula De: Gran Premio d'Italia – Perugia – Circuito Cittadino,5,7.800000
Disney Villainous: Wicked to the Core,62,7.799194
Cerebria: The Inside World,49,7.798980
Ore: The Mining Game,12,7.798333
The Manhattan Project: Energy Empire,69,7.796522
GD '42: Grossdeutschland,27,7.796296
Raid the Pantry,12,7.795833
The Order of Vampire Hunters,40,7.795750
Robinson Crusoe: Adventures on the Cursed Island,76,7.795526
Fry Thief,11,7.795455
Yinzi,38,7.794737
The Republic of Rome,66,7.794697
Warhammer Quest: Blackstone Fortress,66,7.793990
Last Night on Earth: The Zombie Game – 10 Year Anniversary Edition,31,7.793548
Lignum (Second Edition),67,7.792985
Caylus,91,7.792308
The Ancient World (Second Edition),45,7.792222
Kampfgruppe Peiper I: ASL Historical Module 2,51,7.792157
Legendary Encounters: An Alien Deck Building Game,79,7.791772
Memoir '44: Eastern Front,72,7.791667
White Ensign: A Supplement for Harpoon Covering the Royal and Commonwealth Navies from 1960 to Present Day,6,7.791667
Fireteam Zero,71,7.791549
East Front,8,7.790938
Tyler Sigman's Crows,26,7.790385
Wallenstein,85,7.790235
La Bataille d'Orthez,19,7.789474
ONUS! Rome Vs Carthage,46,7.789130
Next War: Taiwan,36,7.788889
Fantasy Battles: The 9th Age,22,7.788636
The Red Dragon Inn 5,61,7.787705
Hearts and Minds: Vietnam 1965-1975,69,7.786812
Partizan,21,7.785714
Battle for Sularia,14,7.785714
TacForce,7,7.785714
Captain America Game (Featuring the Falcon and the Avengers),14,7.785714
Fire in the Lake,61,7.784426
Western Desert,32,7.784375
Puzzle Strike Shadows,73,7.783562
La Bataille de Wavre,12,7.783333
CATAN 3D Collector's Edition,79,7.782532
Coffee Roaster,65,7.782513
Runebound (Third Edition),72,7.782486
The Gate of R'lyeh,11,7.781818
Antiquity,72,7.781111
Close Action: The Age of Fighting Sail Vol. 1,65,7.780769
Time's Up! Expansion set #2,22,7.779545
Thunderbolt Apache Leader,74,7.779459
Arkeis,9,7.777778
"Exceed: Red Horizon – Kaden, Eva, Miska, and Lily",27,7.777778
Łotry,9,7.777778
Orb Quest,9,7.777778
All Quiet on the Western Front,22,7.777273
"Tobruk Expansion Pack 1: Wavell's 30,000",13,7.776923
Pea Ridge: The Gettysburg of the West March 7-8 1862,56,7.776786
TZAAR,77,7.775974
RAF: The Battle of Britain 1940,66,7.775758
Brigade Fire and Fury: Wargaming the Civil War with Miniatures,52,7.775000
Blood & Sand: Pacific Variant for Squad Leader,4,7.775000
Russian Railroads,76,7.774342
My Little Scythe,70,7.774286
The Schlieffen Plan,22,7.772727
Thieves,22,7.772727
Ork and Squat Warlords,11,7.772727
Immortal 8,11,7.772727
Corona de Hierro,11,7.772727
Palm Island,60,7.772167
Steam,80,7.771875
Twilight Imperium (Third Edition),87,7.771341
Saints in Armor,55,7.770909
Epic Armageddon,79,7.770886
Zombicide: Green Horde,48,7.770833
San Juan (Second Edition),78,7.770804
Black Souls,20,7.770500
Imajica,10,7.770000
Battle Cry: 150th Civil War Anniversary Edition,78,7.769359
Wallenstein (Second Edition),75,7.769333
RPGQuest,13,7.769231
Descent: The Altar of Despair,67,7.768657
Res Arcana,77,7.768182
El Grande: König & Intrigant,47,7.768085
Campaigns of 1777,15,7.766667
Carnavalo,12,7.766667
Kharkov 1943: le coup de maître de Von Manstein,6,7.766667
Mutants,44,7.765909
1848: Australia,46,7.765217
A Spoiled Victory: Dunkirk 1940,20,7.765000
Demon Espionage,17,7.764706
Treasure Mountain,33,7.763636
Pasaraya: Supermarket Manager,23,7.763043
Black Orchestra,70,7.763000
Unlock!: Heroic Adventures,60,7.762500
Warhammer Underworlds: Nightvault,67,7.761940
Valhalla,63,7.761905
La Révolution française: La patrie en danger 1790-1796,21,7.761905
Heartthrob,30,7.761667
Heaven & Ale,68,7.761618
The Civil War 1861-1865,65,7.761538
Fallout: Wasteland Warfare,44,7.761364
La Bataille de Preussisch-Eylau,31,7.761290
Star Fleet Battles: Module Y1 – The Early Years,9,7.761111
Aftermath,53,7.760000
ELO Darkness,26,7.760000
"The Blitzkrieg Legend: The Battle for France, 1940",55,7.760000
"Kolin: Frederick's First Defeat – June 18, 1757",25,7.760000
Lords of Waterdeep,86,7.759767
Conspiracy: Abyss Universe,60,7.759633
The Lord of the Ice Garden,55,7.758909
Combat Commander: Europe,86,7.758721
Awkward Guests,69,7.757826
The Caucasus Campaign,74,7.757432
Legend of the Five Rings: The Card Game,62,7.757258
Transformers Trading Card Game,35,7.757143
Harpoon 4: Modern Tactical Naval Warfare,35,7.757143
Railways of Nippon,50,7.756000
Napoléon 1806,43,7.755814
Heart of Crown,63,7.755767
We Are The Word,9,7.755556
Time's Up! Title Recall!,81,7.755432
1936: Guerra Civil,68,7.754559
18Ireland,40,7.753375
SHŌBU,72,7.752778
World at War: Eisenbach Gap,82,7.751220
Empires of the Void II,53,7.750734
Kaboom Universe,14,7.750000
Hostile Aircraft,6,7.750000
We Need to Talk,14,7.750000
APBA Boxing,4,7.750000
Lockwood's Asylum,8,7.750000
Krynea Battlefield,9,7.750000
Gembloux: The Feint,4,7.750000
Tannenberg 1914,14,7.75
1939-45 Harc Európáért,8,7.75
Flippin' Fruit,6,7.75
Zaubertrank der vier Elemente,11,7.75
Dunkerque: 1940,2,7.75
Tabernacle,4,7.75
Prospektor,2,7.75
Future Warriors: Kill Zone,4,7.75
Sextet,4,7.75
Scrabble: Simpsons Edition,4,7.75
Superlemming,4,7.75
Xtreme Zombie Hunter,4,7.75
En Pointe Toujours II: Normandie 1944,8,7.75
La sombra del aguila,2,7.75
Corps Command: Dawn's Early Light – Red Hammer,8,7.75
The War of the Worlds: England,20,7.75
Intermezzo,2,7.75
¡Knock-on-Word!,4,7.75
Władca Areny,12,7.75
Corteo,10,7.75
A Mere Matter of Marching,2,7.750000
Soldiers of the Negus,4,7.750000
Tombstones n' Tumbleweeds,2,7.750000
Santa Maria Infante: On the Road to Rome 1944,14,7.750000
Piquet: Archon II,2,7.750000
Ni-Ju,10,7.750000
Fearless,4,7.750000
One-hour Wargames,14,7.750000
Guardians' Chronicles: Clash of Heroes,4,7.750000
Golferino,4,7.750000
Quartermaster General: 1914,78,7.750000
Warhammer: Armies of Antiquity – A Supplement for Ancient Battles,4,7.750000
Compatibility 15th Anniversary Edition,4,7.750000
Only Fools and Horses,4,7.750000
Starcrossed,4,7.750000
Zura,16,7.750000
Chartbuster,18,7.750000
Ubongo: 3-D Family,4,7.750000
SEAL Team Flix,61,7.749180
Millions: The Last Soldier,13,7.748692
Cuzco,47,7.748511
Flying Colors: Ship of the Line,20,7.748500
Icaion,27,7.748148
Memoir '44: Pacific Theater,67,7.747761
Board and Table Games from Many Civilizations,15,7.747333
Disney Villainous: Perfectly Wretched,34,7.747059
The Legend Begins,47,7.746809
Mini Express,17,7.745294
Catan Junior Madagascar,9,7.745000
Panzer: The Game of Small Unit Actions and Combined Arms Operations on the Eastern Front 1943-45,67,7.744776
Psychic Pizza Deliverers Go to the Ghost Town,9,7.744444
The Twelve Doctors: Doctor Who Card Game,39,7.743590
Ghostel,54,7.742963
Judge Dredd: Helter Skelter,31,7.741935
DOOM: The Board Game,69,7.741594
Incorporated,41,7.741463
Time's Up! Édition purple,35,7.740000
Hostage Negotiator: Crime Wave,38,7.739298
End of Empire: 1744-1782,18,7.738889
Ships in Flames,22,7.738636
This Terrible Sound,26,7.738462
The Horus Heresy: Betrayal at Calth,42,7.738095
Container: 10th Anniversary Jumbo Edition!,69,7.737681
Dungeon Twister: À Feu et À Sang,8,7.737500
Triad,8,7.737500
Space Infantry: Resurgence,19,7.736842
Splatter SHOOT,19,7.736842
Walking on the Moon,11,7.736364
Descent: The Road to Legend,76,7.736184
Metric Mile,14,7.735714
Mini Mölkky,49,7.735510
Mobile Frame Zero: Rapid Attack,17,7.735294
A Game of Thrones: A Clash of Kings Expansion,77,7.733766
Chai,54,7.733580
Gnomes at Midnight,15,7.733333
Barbaria,30,7.733333
Communist Cats,15,7.733333
Battlestations: Pirates of Trundlia,15,7.733333
The King of All Bards,15,7.733333
Aliens Expansion,54,7.731481
Chains To Champions,13,7.730769
Lock 'n Load Tactical: Day of Heroes,59,7.730000
Spartacus Imperator,24,7.729167
Arcadia Quest: Inferno,47,7.728723
Gameception,11,7.727273
It's a Wonderful World,59,7.727119
"Warhammer 40,000: Kill Team",82,7.726829
Star Trek: Ascendancy,71,7.726761
Looting Atlantis,15,7.726667
Schafkopf,75,7.726667
Ticket to Ride: Nordic Countries,81,7.726296
BattleLore: Epic BattleLore,50,7.726000
Champions of Midgard,80,7.725250
Dead of Winter: The Long Night,63,7.725079
Atlantica,4,7.725000
Operation Crusader,20,7.725000
Warpgate,63,7.723810
Barrage,77,7.723377
Warhammer Underworlds: Shadespire,84,7.723333
"Cambrai, 1917: The First Blitzkrieg",13,7.723077
Sturm Nach Osten,33,7.723030
Fields of Fire,53,7.722642
Waters of Nereus,24,7.722500
Vikingjarl,18,7.722222
Arc of Fire: Squad to Company-Level Infantry and Armor Battles from 1900 to 2000,9,7.722222
Pax Pamir,64,7.722188
Power Grid,93,7.722043
No Peace Without Spain! The War of the Spanish Succession 1702-1713,73,7.721918
SpaceCorp,74,7.720270
24h,5,7.720000
DinoGenics,53,7.719811
Magic: The Gathering,87,7.719540
Helsinki 1918: German Intervention in the Finnish Civil War,16,7.718750
Cosmic Run: Regeneration,47,7.718723
Stonewall Jackson's Way,71,7.718310
Descent: The Well of Darkness,71,7.718310
Time Arena,36,7.718056
IKI,72,7.718056
Machina Arcana,50,7.718000
Merchants & Marauders,78,7.717949
Ninety-Nine,84,7.717619
Magic Realm,64,7.717422
Downforce,79,7.717089
A World at War,41,7.717073
Sherlock Holmes Consulting Detective: The Mansion Murders,36,7.716944
D-Day Dice (Second edition),30,7.716667
Saga of the Northmen,43,7.716279
Target for Today,62,7.716129
Heroscape Expansion Set: Fortress of the Archkyrie,69,7.715942
Imperial 2030,83,7.715663
Dungeon Petz,81,7.715432
Smash Up: World Tour – Culture Shock,14,7.715357
Beyond the Gates of Antares,7,7.714286
3 Man Chess,7,7.714286
Knights of Ten,21,7.714286
The Wilson Wolfe Affair,7,7.714286
Front Toward Enemy,14,7.714286
Hive War,7,7.714286
The Dauphin and the Sword,14,7.714286
GKR: Heavy Hitters,60,7.714167
MBT (Second Edition),55,7.713636
Legendary: Buffy The Vampire Slayer,62,7.713226
Hansa Teutonica,82,7.712805
Nanty Narking,41,7.712195
Oceans,50,7.712000
Blitz! A World in Conflict,67,7.711940
Trajan,89,7.711798
Descent: Journeys in the Dark (Second Edition),81,7.711111
The Gallerist,79,7.709873
Miraris,11,7.709091
Le Temps des As,23,7.708696
The Enigma Box,27,7.707407
Pandemic: Rising Tide,73,7.706611
Sakura Arms,61,7.706230
Warzone: Universe Under Siege,17,7.705882
Machina Arcana (Second Edition),35,7.705714
Axis & Allies Anniversary Edition,77,7.705195
The Extraordinary Adventures of Baron Munchausen,58,7.705172
Southern Front: Race for the Turkish Straits,41,7.704878
7 Wonders,87,7.704598
Age of Steam Expansion #3: Scandinavia and Korea,66,7.704545
Operation: Watchtower – Guadalcanal Historical Study,26,7.703846
Ski Tour: Biathlon,16,7.703125
1843,18,7.702778
Flick of Faith,37,7.702703
Dogs of War,73,7.702192
Push Fight,36,7.701389
Final Fantasy VIII: Triple Triad,10,7.700000
Ko-An,5,7.700000
Quatre Batailles en Espagne,20,7.700000
Briscola Chiamata,14,7.700000
Napoleon's Battles Module 1,5,7.700000
Double Some'R'Set,10,7.700000
Empires of Arcana,10,7.700000
Enemy Coast Ahead: The Dambuster Raid,56,7.700000
Katapult,5,7.700000
TriXKick,5,7.700000
Legends Untold: The Great Sewers Novice Set,30,7.700000
Phantom Leader,72,7.699306
Arboretum,74,7.699054
AFFLICTION: Salem 1692,42,7.698690
Song of Blades and Heroes: Revised Edition,69,7.698551
Age of Steam,75,7.697333
Monolith Arena,61,7.696721
Carcassonne: Winter Edition,74,7.695946
Dixit: Odyssey,78,7.694872
Nations,86,7.694767
Direwild,57,7.694737
Hollow Legions: ASL Module 7,55,7.694545
Ausonia,17,7.694118
Bomber Command,50,7.694000
Pax Porfiriana,74,7.693919
"Lion of Judah: The War for Ethiopia, 1935-1941",16,7.693750
Proud Monster: The Barbarossa Campaign,57,7.692807
Grand Austria Hotel,76,7.692632
Length x Wit,13,7.692308
Volley & Bayonet,13,7.692308
Paladins of the West Kingdom,61,7.691264
La Bataille des Quatre Bras,59,7.689831
Enchanters: Overlords,47,7.689787
Of Dreams & Shadows,48,7.689167
2GM Tactics,73,7.689041
Castell,74,7.688204
Stalingrad: Inferno on the Volga,59,7.688136
Power Grid: The New Power Plant Cards,62,7.687903
Level 7 [Omega Protocol],62,7.687903
Blitzwar,8,7.687500
Quodd Heroes,40,7.687500
Zoned Out,8,7.687500
The Captain Is Dead: Dangerous Planet,8,7.687500
Legends of Novus,16,7.687500
Friedrich,78,7.687179
Mare Nostrum: Empires,75,7.686680
Battle Hymn Vol. 1: Gettysburg and Pea Ridge,43,7.686047
Talisman Sorcerers Tower Expansion (Fan expansion for Talisman),7,7.685714
Zug um Zug: Deutschland,71,7.685634
Pictomania (Second Edition),58,7.685000
Legendary: A Marvel Deck Building Game – Villains,76,7.684211
Mega Man Pixel Tactics: Proto Man Red,19,7.684211
Dominion,84,7.683929
Newton,73,7.683836
La Bataille de Ligny,43,7.683721
Ambush!,69,7.683623
Age of Steam Expansion: 1830's Pennsylvania / Northern California,61,7.683607
Blood & Roses,64,7.683594
"Air, Land & Sea",70,7.683571
Century: Golem Edition,81,7.683086
Dungeon Twister: Fire and Water,47,7.682979
Eat Poop You Cat,85,7.682824
1987 Channel Tunnel,23,7.682609
Bar-Lev: The 1973 Arab-Israeli War,11,7.681818
Outlive,52,7.681154
18NY,26,7.680769
Undaunted: Normandy,70,7.680714
Tonkin: The First Indochina War (Second Edition),41,7.680488
Armies of Arcana,20,7.680000
Ayanu,10,7.680000
Welcome to New Las Vegas,25,7.680000
Red Alert: Space Fleet Warfare,34,7.679412
1960: The Making of the President,79,7.679367
A Place in the Sun,14,7.678571
Ball Park Baseball,14,7.678571
Gloom of Kilforth: A Fantasy Quest Game,65,7.678462
Everdell,70,7.677143
T-Rex's Holiday,13,7.676923
Velikye Luki,13,7.676923
Heroscape Master Set: Swarm of the Marro,68,7.676912
Summoner Wars: Guild Dwarves vs Cave Goblins,60,7.675000
Kawanakajima 1561,23,7.673913
Corporate America,67,7.673881
Key Market (Second Edition),41,7.673415
Dice Throne,61,7.673207
Kill The Unicorns,67,7.671642
1989: Dawn of Freedom,74,7.671622
"Barbarian: Rome vs. The Gauls and Samnites, 315-200 BC – SPQR Battle Module",27,7.670370
Mage Wars Arena,68,7.670294
Ticket to Ride: Germany,57,7.669978
Cartographers: A Roll Player Tale,73,7.669726
Impetus,18,7.669444
Dreamscape,62,7.669355
Star Scrappers: Cave-in,39,7.669231
Gustav Adolf the Great: With God and Victorious Arms,48,7.668750
NUTS! Second Edition: Europe 1944,11,7.668182
Das Motorsportspiel,75,7.668000
The New Era,64,7.667969
Adventures in the Dungeon,9,7.667778
Automania,69,7.667246
Algernon Pulls it Off,3,7.666667
Mutant Chronicles Warzone Resurrection,6,7.666667
Advanced Pacific Theater of Operations,9,7.666667
Die rote Kralle,6,7.666667
Black Stories: Das Verhör,3,7.666667
TV Scrabble,3,7.666667
Atlanta: Civil War Campaign Game,3,7.666667
WWE DVD Board Game (2nd Edition),3,7.666667
No Honor Among Thieves,12,7.666667
Triangoli,9,7.666667
Magic: The Gathering – Duel Decks: Elves vs. Inventors,3,7.666667
Malvern Hill,15,7.666667
Link: un juego de mesa en 8-bits,3,7.666667
Austerlitz 1805: Partie Nord,3,7.666667
Dragon Quest: Slime Race,9,7.666667
Bireme & Galley,3,7.666667
Among Us,6,7.666667
Viva Zapata!,3,7.666667
Black Day of the German Army 1918,3,7.666667
Tumblo!,3,7.666667
Spit It Out!,3,7.666667
Civilization Eastern Expansion Map,12,7.666667
Pacific Rim: Extinction,9,7.666667
Oil: The Slickest Game In Town,3,7.666667
Battlestations: Pax Galacticum,30,7.666667
Therapie: Jetzt oder nie,3,7.666667
Altar Quest,6,7.666667
Monkey Temple,3,7.666667
3D5,3,7.666667
Mindstalkers,3,7.666667
Days of Knights,3,7.666667
Red Peak,3,7.666667
Nectar Collector,6,7.666667
Renegade Legion: Leviathan – The Wake of the Kraken,6,7.666667
Signal Close Action,6,7.666667
Renegade Legion: Leviathan – Capital Ship Briefing,6,7.666667
Mein erstes Mitmach-Spiel,6,7.666667
On To Paris 1870-71: The Franco Prussian War,12,7.666667
The Sailor's Game,3,7.666667
Cirkle 2,6,7.666667
Renegade Legion: 2nd ACR Armored Cavalry Regiment,3,7.666667
Sergeants Miniatures Game: Day of Days,70,7.666429
Funkoverse Strategy Game,65,7.666154
Star Wars: Destiny,75,7.665733
Tramways Engineer's Workbook,45,7.665556
Warfighter: The Tactical Special Forces Card Game,60,7.665000
Big Trouble in Little China: The Game,56,7.663393
Reichbusters: Projekt Vril,57,7.663158
Decrypto,80,7.663125
No Retreat! The Russian Front,74,7.662838
The Taverns of Tiefenthal,79,7.662474
Daimyo's Fall,29,7.662069
Thunderbirds,67,7.661791
Blitzkrieg!: World War Two in 20 Minutes,70,7.661214
1775: Rebellion,83,7.660361
Arcade,10,7.660000
Nothing Gained But Glory,56,7.659821
Mohawk,22,7.659091
18GL,30,7.658333
Valeria: Card Kingdoms,65,7.657692
Age of Steam Expansion: Disco Inferno / Soul Train,47,7.655319
The Burning Blue,60,7.655000
Steel Wolves: The German Submarine Campaign Against Allied Shipping – Vol 1,42,7.654762
Mixtape Massacre,55,7.654545
Roads & Boats,70,7.654286
Lord of the Rings: The Confrontation,169,7.654201
1825 Unit 3,61,7.654098
Seastrike,26,7.653846
Castles of Mad King Ludwig,75,7.653067
Blood Bowl (Third Edition),84,7.652262
Star Fleet Battles: Advanced Missions,23,7.652174
D100 Dungeon,56,7.651786
Dungeons & Dragons Dice Masters: Faerûn Under Siege,43,7.651163
Kami-sama,46,7.651087
France 1944: The Allied Crusade in Europe – Designer Signature Edition,10,7.650000
Tang Garden,47,7.650000
Sushi Go Party!,81,7.650000
KLASK,88,7.648864
The Ironclads: A Tactical Level Game of Naval Combat in the American Civil War 1861-1865,58,7.647931
Memoir '44: Overlord,71,7.647183
Warhammer Age of Sigmar (Second Edition),17,7.647059
Time of Soccer,80,7.647000
Santa Maria,69,7.646303
Freedom: The Underground Railroad,78,7.646154
Die Macher,73,7.645890
The Estates,83,7.645783
Clash of Cultures,71,7.645775
Catchup,56,7.645536
Check Your 6!,33,7.645455
"Winter Storm: Decision at Stalingrad – Dec. 18, 1942",11,7.645455
Hammer of the Scots,80,7.645375
Ironbottom Sound,10,7.645000
Goa,80,7.645000
Bughouse Chess,91,7.644505
War of the Ring: Battles of the Third Age,60,7.644167
Istanbul,85,7.643176
"Schleiz, Saalfeld, Auerstaedt 1806",14,7.642857
Fou Fou Fou !,7,7.642857
Roll Player,78,7.642564
ZhanGuo,74,7.642027
Gold West,79,7.641899
WYSIWYG,12,7.641667
Elsenborn Ridge: Tactical Combat During the Battle of the Bulge – A Panzer Grenadier Game,48,7.640625
Football Stars: Jogo de Cartas Ilustradas,5,7.640000
Hoplomachus: Origins,64,7.639497
Russia Besieged,69,7.639130
Life Siphon,9,7.638889
Four Tribes,41,7.636585
Tobruk Expansion Pack 2: Benghazi Handicap,11,7.636364
Pocket Odyssey,14,7.635714
Summoner Wars: Phoenix Elves vs Tundra Orcs,59,7.635593
Federation Commander: Romulan Border,46,7.635435
Combo Fighter,57,7.635088
Alone,43,7.634884
Age of Steam Expansion: The Moon,26,7.634615
Warmachine: Escalation,26,7.634615
Montebello 1800,13,7.634615
FAB: Golan '73,32,7.634375
Defenders of the Last Stand,61,7.633607
Man muss auch gönnen können,30,7.633333
Victoria Cross II: Battle of Isandlwana & Rorke's Drift,42,7.632143
Lightseekers,38,7.631579
China: Grenzstreitigkeiten,13,7.630769
The Battle of Five Armies,103,7.630194
Ginkgopolis,70,7.629714
France '40,70,7.629286
Nippon,77,7.628935
Master of Respect,28,7.628571
Santorini,159,7.627862
Infinity,94,7.627660
The Resistance,84,7.627381
Panzer Grenadier: Blue Division,11,7.627273
Babylonia,71,7.626761
La Grande Guerre 14-18,34,7.626471
Star Realms: Frontiers,53,7.626415
Paratrooper: ASL Module 2,57,7.626316
"Ici, c'est la France! The Algerian War of Independence 1954 - 1962",65,7.626154
VENOM Assault,46,7.626087
Hedgerow Hell: ASL Deluxe Module 2,39,7.625641
Conflict of Heroes: Storms of Steel! – Kursk 1943,71,7.625352
Tales of the Crystals,8,7.625000
"The Rhineland War, 1936-37",16,7.625000
Federation & Empire: Advanced Operations,8,7.625000
Le Château des sortilèges,4,7.625000
Nature of the Beast: Prairie vs. Polar,12,7.625000
Peloton,8,7.625000
Noises at Night,22,7.625000
Virtual,4,7.625000
Twilight Sparkle's Secret Shipfic Folder,12,7.625000
18CLE,8,7.625000
Tail Feathers,44,7.625000
Tortoise and the Hare Board Game,4,7.625000
Sonhando com Alice,4,7.625000
Cap the Hat,4,7.625000
Charado,4,7.625000
Farsight,4,7.625000
Dibs,18,7.625000
Dreary Hamlet,20,7.625000
3 Laws of Robotics,8,7.625000
tak•tak,4,7.625000
The Rules With No Name,8,7.625000
High Ground!,4,7.625000
Cryptid,77,7.623766
Dark Gothic: Colonial Horror,26,7.623077
Geometric Art,11,7.622727
Ra,89,7.622476
Tisby,9,7.622222
Sorcerer City,65,7.621231
The City of Kings,56,7.621071
Cartography,23,7.620435
Coimbra,76,7.620263
Dice Throne: Season Two – Seraph v. Vampire Lord,25,7.620000
A Distant Plain,55,7.620000
Cake Duel,18,7.619444
Telestrations: 6 Player Family Pack,21,7.619048
This Guilty Land,32,7.618750
Battlefront: WWII,19,7.618421
Bitskrieg,11,7.618182
Break the Code,28,7.617857
Jewels in the Attic,17,7.617647
Austerlitz 1805: Partie Sud,17,7.617647
Corruptia,6,7.616667
D-Day Rangers,18,7.616667
Under the Lily Banners,66,7.616515
After Pablo,61,7.616393
Hardback,50,7.616200
Dawn of the Zeds,44,7.615909
